critic_rating,user_rating,num_critic_rev,num_user_rev,genres,esrb_rating,unit shipped/sold
71,7.5,10,37,Misc,M,1000.0
72,7.7,27,90,RPG,T,80000.0
53,0.0,16,0,Misc,T,1000.0
52,6.4,11,5,Misc,T,1000.0
76,7.1,7,44,Misc,T,170000.0
59,0.0,7,0,Misc,M,1000.0
0,75.0,0,16,Misc,M,1000.0
77,7.4,45,205,Misc,M,360000.0
36,3.9,4,20,RPG,T,1000.0
83,8.5,29,632,RPG,RP,1460000.0
94,9.1,15,612,Misc,T,1000.0
84,8.0,38,303,Misc,T,520000.0
73,0.0,5,0,Misc,T,1000.0
54,0.0,9,0,RPG,RP,1000.0
51,6.7,10,6,Action,T,1000.0
78,0.0,4,0,Action,M,1000.0
48,6.5,7,26,Misc,RP,1000.0
65,5.8,4,46,Misc,T,1000.0
86,7.6,26,40,Misc,T,1000.0
80,7.8,47,28,Misc,T,1000.0
77,6.6,7,5,Misc,T,1000.0
75,7.3,46,142,Action,M,330000.0
71,7.5,9,21,Action,M,1000.0
55,7.4,8,17,Action,M,1000.0
84,7.4,10,36,Action,M,1000.0
88,7.3,22,241,Action,M,1000.0
80,7.2,6,78,Action,M,1000.0
73,8.4,4,8,RPG,M,1000.0
55,7.2,5,18,Misc,M,1000.0
56,5.9,12,108,Misc,T,1000.0
49,7.6,5,7,Misc,M,1000.0
89,8.3,53,475,RPG,M,6500000.0
90,8.1,69,2985,RPG,M,5000000.0
81,7.3,22,936,RPG,M,1000.0
83,7.6,13,208,RPG,T,1000.0
84,8.4,39,138,RPG,M,1000.0
84,8.6,30,115,RPG,M,1000.0
79,8.5,20,78,RPG,M,1000.0
72,4.9,32,53,RPG,M,1000.0
75,7.4,4,9,Action,T,1000.0
84,7.6,5,35,Misc,T,1000.0
79,7.5,15,74,Action,M,20000.0
69,6.3,6,10,Action,M,1000.0
69,5.0,4,13,Action,M,1000.0
76,7.9,24,150,Action,M,10000.0
73,4.3,6,73,Action,M,120000.0
83,0.0,4,0,Action,RP,1000.0
65,7.1,26,28,Action,M,1000.0
83,8.4,33,391,Misc,M,700000.0
0,80.0,0,9,Action,T,1000.0
0,74.0,0,19,Action,T,1000.0
47,3.7,4,55,Action,M,1000.0
64,7.8,7,327,Action,M,1000.0
80,7.2,5,156,Misc,M,1000.0
71,7.3,8,12,Misc,RP,1000.0
70,4.1,8,63,Action,T,1000.0
73,7.7,7,298,Action,T,1000.0
62,0.0,9,0,Action,M,1000.0
73,5.3,14,35,Action,M,1000.0
82,7.7,7,52,Misc,M,1000.0
73,0.0,4,0,Action,M,1000.0
51,0.0,4,0,Action,M,1000.0
73,0.0,5,0,Misc,RP,1000.0
71,7.8,13,18,Misc,RP,1000.0
79,7.0,6,15,RPG,RP,1000.0
96,9.0,24,3719,Action,M,4120000.0
96,9.1,81,9725,Action,M,8880000.0
87,8.6,61,2432,Action,M,3920000.0
90,9.1,21,2122,Action,M,3280000.0
71,8.2,19,590,Action,M,1000.0
75,7.5,6,53,RPG,RP,1000.0
69,6.1,13,17,Misc,RP,1000.0
72,5.7,32,229,Action,T,90000.0
70,5.7,21,119,Action,T,20000.0
83,7.5,40,449,Action,M,40000.0
70,6.3,17,120,Action,T,350000.0
66,6.1,9,32,Action,T,1000.0
77,7.4,10,26,RPG,M,1000.0
52,8.5,26,11,Misc,RP,1000.0
72,7.4,5,107,Action,T,960000.0
78,7.7,28,189,Misc,RP,620000.0
80,7.2,27,34,Misc,M,130000.0
63,0.0,8,0,Misc,M,1000.0
42,4.5,4,6,Action,M,1000.0
57,6.8,21,13,RPG,RP,1000.0
73,7.3,49,354,Action,M,340000.0
73,6.5,13,58,Action,M,1000.0
45,8.6,11,58,Action,T,1000.0
73,7.5,44,145,Misc,M,200000.0
55,6.8,11,24,RPG,RP,1000.0
70,6.0,17,10,Action,T,1000.0
77,8.4,8,156,Misc,M,10000.0
0,43.0,0,12,Action,T,1000.0
0,37.0,0,5,Action,T,1000.0
66,4.0,16,63,Action,T,10000.0
64,5.0,14,59,Action,M,30000.0
63,5.4,11,68,Action,M,40000.0
67,7.4,19,78,Action,T,40000.0
65,7.6,11,107,Action,M,1000.0
69,7.6,13,46,Action,T,1000.0
53,7.8,8,45,RPG,T,1000.0
63,7.0,5,10,Misc,M,10000.0
68,7.3,35,91,RPG,M,280000.0
54,7.7,11,14,RPG,T,1000.0
43,4.6,48,646,Action,AO,240000.0
76,7.6,5,14,RPG,M,1000.0
74,7.7,25,36,Action,T,1000.0
88,6.0,42,1912,Misc,T,1000.0
82,6.1,9,60,Misc,T,1000.0
78,6.6,12,81,Misc,T,1000.0
84,6.2,10,108,Misc,T,1000.0
79,4.6,8,38,Misc,T,1000.0
84,4.6,5,28,Misc,T,1000.0
79,4.0,4,21,Misc,T,1000.0
85,5.9,6,62,Misc,T,1000.0
74,5.0,6,34,Misc,T,1000.0
84,4.2,8,132,Misc,T,1000.0
85,5.4,8,111,Misc,T,1000.0
72,7.8,13,31,Misc,T,1000.0
83,8.5,27,97,Misc,M,1000.0
80,8.8,22,38,Misc,M,1000.0
77,7.2,23,244,Misc,T,90000.0
65,5.7,7,24,Misc,T,1000.0
83,7.2,37,465,Misc,T,1350000.0
63,4.4,5,17,Misc,T,1000.0
78,7.3,9,15,Misc,T,1000.0
79,7.5,7,23,Action,T,1000.0
45,7.0,12,4,Misc,M,1000.0
74,6.7,8,11,RPG,M,1000.0
75,5.4,19,17,RPG,M,1000.0
72,7.6,12,8,Action,T,120000.0
78,7.7,27,26,Action,T,1000.0
72,7.1,8,39,Misc,M,1000.0
75,7.1,23,29,Action,T,1000.0
73,6.6,15,13,Action,T,1000.0
70,7.5,11,11,Action,T,1000.0
75,7.6,15,25,Misc,T,1000.0
66,8.1,6,23,Misc,T,1000.0
55,5.4,5,20,Action,M,110000.0
64,7.3,7,79,Action,T,420000.0
85,0.0,4,0,Action,T,1000.0
83,8.0,24,771,Action,M,1000.0
87,8.4,5,21,Action,M,1000.0
83,7.0,14,83,Action,T,1000.0
65,6.6,4,22,Misc,T,1000.0
70,6.3,40,393,RPG,M,20000.0
68,6.5,4,4,Action,M,1000.0
38,4.6,19,164,Action,M,1000.0
60,6.2,5,13,RPG,M,1000.0
86,6.1,49,385,RPG,M,310000.0
77,0.0,7,0,Misc,M,1000.0
71,6.8,16,21,Misc,RP,1000.0
58,5.9,29,51,Misc,M,1000.0
75,6.1,5,46,Misc,T,1000.0
46,4.6,5,5,Action,RP,1000.0
80,8.7,4,31,RPG,RP,1000.0
64,6.8,7,9,Misc,T,1000.0
67,7.8,7,9,Misc,T,1000.0
65,7.3,20,12,Misc,T,1000.0
65,7.7,23,69,Action,T,1000.0
65,4.3,30,171,Misc,T,590000.0
84,7.5,18,307,Misc,T,1000.0
64,7.7,9,30,Misc,T,1000.0
58,7.4,11,28,Misc,T,1000.0
77,8.0,41,432,Misc,T,350000.0
66,8.3,10,70,Misc,T,1000.0
70,8.6,8,110,Misc,T,1000.0
76,7.3,12,231,Misc,RP,1000.0
65,3.6,7,20,Misc,M,1000.0
76,7.0,18,22,Misc,T,20000.0
86,6.4,57,1288,Action,M,10000.0
87,6.3,7,108,Misc,T,1000.0
47,5.7,7,11,Action,T,1000.0
74,7.5,13,26,Misc,M,1000.0
75,8.8,26,65,Action,M,1000.0
67,7.2,14,13,Action,M,1000.0
78,6.8,5,12,Misc,M,150000.0
68,5.5,5,8,Misc,M,1000.0
76,7.6,12,14,Misc,T,1000.0
67,7.3,8,9,Misc,T,1000.0
70,0.0,10,0,Misc,T,1000.0
79,7.0,15,6,Action,T,1000.0
58,6.0,12,5,Misc,T,1000.0
65,6.7,10,42,Misc,RP,1000.0
58,6.4,10,10,Misc,M,1000.0
83,7.3,20,218,Action,M,1000.0
84,5.9,7,89,Action,T,1000.0
79,5.7,7,48,Action,M,1000.0
78,6.2,6,30,Action,T,1000.0
74,7.2,6,25,Action,T,1000.0
83,6.9,5,14,Action,T,1000.0
75,3.8,17,218,Action,T,1000.0
82,7.2,22,233,Action,M,1000.0
87,8.2,20,405,Action,M,1000.0
72,4.2,9,29,Misc,M,1000.0
79,7.1,26,1471,Action,M,220000.0
82,8.8,35,638,Action,T,30000.0
73,7.5,32,240,Action,M,1000.0
74,7.7,27,205,Action,M,1000.0
82,0.0,5,0,Action,T,1000.0
65,7.2,19,37,Action,T,240000.0
76,7.8,29,87,Action,M,1000.0
87,9.0,27,637,Action,M,1000000.0
69,7.1,4,14,Misc,T,150000.0
66,6.1,4,16,Misc,M,1000.0
69,6.0,10,72,Action,M,180000.0
70,5.5,36,594,Action,M,240000.0
54,3.8,48,349,Action,M,80000.0
72,7.1,8,25,Misc,M,1000.0
93,8.9,20,356,Misc,T,20000.0
83,8.4,31,134,Misc,T,30000.0
86,8.2,49,334,Misc,M,730000.0
89,8.8,25,82,Misc,T,1000.0
79,7.9,52,184,Misc,T,100000.0
29,2.8,12,6,RPG,T,1000.0
22,2.7,6,11,Action,T,1000.0
58,6.7,14,15,Misc,M,1000.0
76,8.3,7,20,Action,T,1000.0
72,7.6,13,21,RPG,T,1000.0
51,3.8,8,30,Misc,T,10000.0
80,7.6,14,34,Misc,M,1000.0
56,7.4,9,8,Misc,T,1000.0
66,0.0,5,0,Misc,T,1000.0
58,2.5,7,20,Misc,M,30000.0
85,8.6,51,1373,Action,M,2580000.0
74,7.6,67,553,Action,M,1040000.0
68,7.6,6,79,Misc,M,350000.0
39,3.6,4,7,RPG,M,1000.0
76,7.6,4,11,Action,M,1000.0
80,6.6,5,8,Action,T,1000.0
69,8.6,6,11,Action,T,1000.0
60,7.0,19,290,Action,M,1510000.0
69,6.9,5,22,Action,M,2150000.0
56,3.1,5,12,Action,M,1000.0
80,7.2,15,5,RPG,M,1000.0
79,7.8,8,15,Action,M,1000.0
74,6.5,18,11,Action,T,1000.0
78,7.8,12,36,Misc,M,210000.0
70,7.7,21,44,Action,M,1000.0
55,5.3,7,10,Action,M,1000.0
61,6.6,21,136,Action,T,1000.0
58,0.0,12,0,Action,M,1000.0
71,7.0,4,4,Action,T,1000.0
44,4.0,7,14,Action,M,1000.0
65,0.0,9,0,RPG,M,1000.0
54,6.3,4,14,Action,T,1000.0
64,6.0,18,146,Action,T,1000.0
84,8.3,47,296,RPG,RP,600000.0
65,4.0,5,4,RPG,M,1000.0
72,7.9,4,123,RPG,RP,410000.0
50,6.1,4,15,Misc,T,110000.0
72,0.0,4,0,Action,M,1000.0
82,6.4,17,29,RPG,T,1000.0
0,65.0,0,4,Action,M,1000.0
66,6.0,10,294,Action,M,1000.0
60,4.6,25,49,Misc,M,580000.0
70,7.2,16,59,RPG,M,1000.0
43,0.0,5,0,RPG,M,1000.0
77,7.8,6,5,Misc,M,1000.0
71,8.2,6,12,Action,M,1000.0
53,0.0,4,0,Action,M,1000.0
64,4.5,6,4,Action,T,1000.0
62,0.0,5,0,RPG,T,1000.0
55,7.4,19,18,Action,M,1000.0
69,6.5,5,11,RPG,M,1000.0
84,7.6,12,36,Action,M,440000.0
56,7.1,6,8,RPG,T,1000.0
64,8.6,22,72,Action,M,1000.0
91,8.6,12,149,Misc,T,10000.0
86,8.9,9,122,Misc,T,40000.0
74,6.0,7,266,Misc,T,1000.0
60,7.1,13,115,Misc,T,50000.0
86,7.9,12,46,Misc,T,20000.0
85,8.4,6,22,Misc,T,1000.0
68,7.2,4,13,Action,M,110000.0
87,8.6,22,642,Action,M,1000.0
54,6.7,4,23,Action,RP,1000.0
50,7.7,5,33,Action,M,1000.0
82,8.2,6,5,Misc,M,1000.0
36,0.0,4,0,Action,M,1000.0
83,8.3,4,20,Action,M,1000.0
67,0.0,5,0,Action,M,20000.0
87,8.3,29,229,RPG,RP,150000.0
83,8.3,22,168,RPG,RP,10000.0
80,7.3,13,125,RPG,RP,1000.0
74,7.8,15,60,RPG,RP,1000.0
87,7.9,21,78,Action,M,1000.0
59,6.1,9,22,Action,T,1000.0
84,8.2,4,28,Action,M,130000.0
63,0.0,4,0,Action,M,1000.0
44,3.4,6,15,Action,M,1000.0
75,7.7,28,36,Misc,T,1000.0
65,0.0,16,0,RPG,RP,1000.0
70,7.2,12,26,Action,M,1000.0
63,6.6,6,37,RPG,RP,1000.0
63,5.2,23,19,RPG,M,1000.0
76,4.6,31,148,Misc,M,1000.0
69,8.1,28,80,Misc,T,40000.0
63,7.5,19,24,Misc,T,10000.0
45,5.4,28,148,Misc,M,1000.0
72,7.7,30,49,Misc,T,10000.0
73,0.0,5,0,Misc,T,1000.0
79,0.0,4,0,Action,M,1000.0
68,8.4,4,12,Action,M,1000.0
67,7.1,13,21,RPG,T,1000.0
67,5.8,10,8,Action,T,1000.0
74,6.9,7,24,Action,M,1000.0
83,7.9,17,25,Misc,T,1000.0
73,7.7,15,56,Action,T,1000.0
85,8.3,41,421,Misc,M,20000.0
71,7.6,8,17,Misc,M,1000.0
72,7.7,9,7,Action,T,1000.0
70,0.0,4,0,Misc,T,1000.0
61,7.5,34,93,Action,T,1000.0
75,7.7,13,47,Misc,T,190000.0
68,6.7,8,30,Misc,T,1000.0
56,6.5,8,6,Action,T,1000.0
86,7.7,15,133,Action,T,120000.0
79,7.7,4,176,Action,T,1000.0
67,5.9,14,18,RPG,M,1000.0
46,7.5,9,27,Action,T,1000.0
40,5.2,10,13,Action,T,1000.0
65,0.0,13,0,Misc,M,1000.0
64,7.9,5,90,RPG,RP,1000.0
76,7.2,4,60,Action,T,110000.0
65,6.4,8,15,Action,T,1000.0
68,7.2,8,5,Action,M,1000.0
74,8.6,24,572,Action,T,1000.0
78,8.5,30,97,Misc,M,1000.0
77,7.2,5,5,Misc,T,1000.0
80,8.6,6,28,Action,T,1000.0
31,7.0,4,4,Misc,T,1000.0
90,7.6,56,275,Misc,M,1000.0
61,3.1,17,13,Action,T,1000.0
80,6.9,5,76,Action,T,180000.0
59,6.7,6,118,Action,M,10000.0
0,82.0,0,45,Misc,T,1000.0
62,6.4,4,11,Action,T,1000.0
70,6.3,4,9,Misc,T,180000.0
70,6.5,10,11,RPG,M,1000.0
75,5.3,7,41,Misc,T,110000.0
55,6.7,20,93,Misc,T,1000.0
59,7.6,4,27,RPG,T,1000.0
32,2.7,10,59,Action,T,1000.0
49,6.2,9,19,Action,T,240000.0
69,5.6,16,24,Misc,M,1000.0
56,6.6,7,15,Misc,T,1000.0
75,7.3,10,27,Misc,T,1000.0
69,7.2,12,40,Misc,T,1000.0
84,8.0,10,21,RPG,M,1000.0
71,5.3,4,10,Action,M,1000.0
0,54.0,0,5,RPG,T,1000.0
67,8.1,4,38,RPG,M,1000.0
64,0.0,5,0,Misc,M,1000.0
71,7.6,9,23,Misc,M,1000.0
48,3.4,4,16,Action,T,1000.0
65,8.0,4,6,Action,M,1000.0
80,0.0,6,0,Action,T,1000.0
69,6.9,25,22,Misc,T,30000.0
52,6.5,12,20,Misc,T,1000.0
58,6.4,19,5,Misc,M,1000.0
81,8.2,29,274,RPG,RP,1000.0
64,7.6,20,49,Misc,M,1000.0
62,5.5,35,188,Misc,M,1000.0
63,4.3,8,38,Action,RP,1000.0
52,4.3,10,75,Misc,T,1000.0
59,2.9,17,20,Misc,M,1000.0
65,5.5,4,17,Action,M,190000.0
63,7.2,17,77,Action,T,10000.0
59,7.2,16,100,Action,T,1000.0
81,7.5,20,130,Action,M,410000.0
58,0.0,9,0,Misc,M,1000.0
55,7.6,11,19,Action,M,1000.0
42,0.0,15,0,Misc,T,1000.0
75,7.7,43,136,Misc,T,1000.0
34,7.2,10,5,Action,T,1000.0
57,7.4,9,5,Misc,T,1000.0
60,7.5,15,4,Misc,M,1000.0
56,4.0,6,34,Misc,M,1000.0
63,0.0,4,0,Misc,T,1000.0
82,8.5,4,8,RPG,M,1000.0
68,8.1,5,8,Misc,M,200000.0
82,7.2,4,24,Action,M,140000.0
78,6.8,13,22,Action,M,1000.0
57,6.0,5,5,Action,M,1000.0
78,7.5,11,17,Action,M,1000.0
82,8.6,30,53,Action,M,1000.0
68,7.7,31,23,Misc,M,1000.0
71,7.7,15,31,RPG,T,1000.0
63,5.8,24,13,Misc,T,1000.0
79,6.7,28,76,Action,M,1000.0
59,6.2,4,10,RPG,T,1000.0
65,6.9,19,41,Misc,M,1000.0
65,6.3,18,12,Misc,T,1000.0
55,7.3,12,42,Action,M,1000.0
72,7.7,5,6,Misc,T,1000.0
63,7.4,16,31,Action,M,1000.0
61,4.9,6,44,Action,T,10000.0
60,3.9,10,115,Action,T,1000.0
76,7.0,11,13,Action,M,1000.0
79,0.0,8,0,Misc,M,1000.0
72,8.7,15,66,Misc,T,20000.0
54,4.6,34,181,RPG,M,120000.0
69,7.2,57,195,Misc,M,480000.0
65,0.0,4,0,Misc,T,1000.0
75,7.2,21,242,Action,M,20000.0
84,7.7,33,929,Action,M,4160000.0
74,5.6,50,688,Action,M,160000.0
57,4.4,5,7,Action,M,1000.0
68,5.0,43,270,Action,M,1000.0
59,0.0,4,0,Action,T,1000.0
76,7.7,6,54,Misc,T,1000.0
60,8.1,4,13,Action,T,1000.0
71,7.3,26,23,RPG,M,1000.0
42,3.9,9,34,Action,M,1000.0
81,7.2,4,5,Action,M,1000.0
66,5.8,25,277,Action,M,450000.0
67,6.1,24,267,Action,T,1000.0
69,0.0,6,0,Misc,M,1000.0
48,4.6,4,28,Action,T,1000.0
66,7.8,4,19,Action,M,1000.0
47,6.3,5,4,Action,T,1000.0
81,8.0,12,10,Action,M,1000.0
83,8.9,27,134,Action,M,1000.0
77,7.5,24,59,RPG,M,1000.0
71,8.0,6,55,Misc,T,1000.0
68,6.5,26,21,RPG,M,1000.0
82,7.8,5,5,Action,T,1000.0
79,7.3,13,11,RPG,M,1000.0
78,7.8,20,47,RPG,M,1000.0
72,0.0,6,0,RPG,T,1000.0
75,8.1,9,130,RPG,RP,1000.0
81,7.5,28,113,RPG,T,1000.0
82,7.7,7,48,RPG,M,1000.0
91,6.6,7,162,RPG,M,1000.0
90,6.3,8,43,RPG,T,1000.0
88,8.3,24,602,Misc,M,1000.0
76,6.5,7,4,Misc,M,1000.0
82,7.3,14,39,Action,M,1000.0
64,7.0,38,127,Misc,T,1000.0
66,7.4,7,14,Action,M,1000.0
62,5.4,6,9,Action,T,1000.0
57,6.0,4,6,Action,T,1000.0
71,6.3,8,99,Action,M,1000.0
78,7.8,6,10,Action,M,1000.0
72,8.6,30,1421,Action,M,1000.0
75,7.8,20,77,Action,M,1000.0
68,5.3,6,4,Action,M,1000.0
66,6.5,39,95,RPG,T,1000.0
54,5.0,10,7,Misc,RP,1000.0
79,7.8,23,141,Misc,T,1000.0
81,8.4,4,57,Action,M,1000.0
74,7.6,17,62,Action,M,1000.0
76,8.1,60,1958,Action,RP,1100000.0
80,0.0,4,0,RPG,RP,1000.0
54,4.7,8,18,RPG,RP,1000.0
66,5.9,6,21,RPG,RP,1000.0
59,7.6,22,16,Misc,T,1000.0
72,7.4,10,19,Misc,M,560000.0
81,6.7,25,1144,RPG,RP,960000.0
82,8.5,25,183,RPG,T,1000.0
78,8.4,13,98,Misc,T,1000.0
73,6.3,13,72,Misc,T,1000.0
79,8.6,26,297,Misc,T,1000.0
74,7.0,14,98,Misc,M,1000.0
82,7.3,23,97,RPG,T,1000.0
67,5.4,7,18,RPG,T,1000.0
78,5.5,4,11,RPG,T,1000.0
80,6.5,5,10,RPG,M,1000.0
71,0.0,8,0,Action,M,1000.0
0,66.0,0,6,Misc,M,1000.0
54,7.1,6,7,Action,M,1000.0
77,8.8,26,110,Misc,T,30000.0
62,5.8,9,81,RPG,M,1000.0
67,5.7,9,14,RPG,RP,1000.0
53,7.6,10,13,Action,M,1000.0
57,8.3,16,185,Misc,M,1000.0
84,0.0,4,0,Action,M,1000.0
81,7.7,38,22,Misc,T,1000.0
79,8.0,10,11,Misc,T,1000.0
87,8.9,21,23,Misc,T,1000.0
68,6.7,10,6,Action,M,1000.0
73,7.6,11,44,Action,T,1000.0
35,6.8,4,21,RPG,RP,1000.0
56,0.0,15,0,Misc,M,1000.0
89,6.9,6,26,Misc,T,1000.0
50,5.4,5,8,RPG,M,1000.0
52,7.1,36,209,RPG,RP,180000.0
58,6.1,4,17,Action,T,1000.0
49,6.5,5,11,Action,T,1000.0
68,8.1,5,7,Action,M,1000.0
68,7.2,5,5,Misc,M,1000.0
50,6.8,15,9,Action,M,1000.0
63,7.3,4,30,Action,M,1000.0
58,5.3,20,11,RPG,RP,1000.0
83,7.9,28,1055,Action,T,1600000.0
82,6.8,26,20,Misc,M,1000.0
45,6.1,17,16,Misc,T,1000.0
81,7.6,6,75,Misc,M,10000.0
80,7.9,15,84,Action,M,90000.0
80,8.0,4,20,Action,M,1000.0
76,8.0,5,6,Action,M,1000.0
79,7.6,15,87,Action,M,50000.0
80,8.3,5,62,Misc,M,220000.0
66,7.4,13,27,Action,M,50000.0
78,7.7,14,46,Action,T,40000.0
72,7.2,8,43,Misc,M,340000.0
78,8.1,7,148,Action,M,1000.0
64,7.3,4,28,Misc,M,1000.0
64,7.4,5,8,Action,M,1000.0
73,6.9,11,30,Misc,T,40000.0
68,8.4,5,27,Action,T,1000.0
77,6.8,26,140,Action,T,1000.0
86,8.1,20,86,Action,T,20000.0
76,7.6,14,61,Misc,T,250000.0
72,7.6,8,31,Misc,M,1000.0
68,6.4,6,15,Misc,M,50000.0
80,8.1,6,148,Misc,M,210000.0
70,7.6,11,27,RPG,M,1000.0
71,6.3,8,61,Action,T,750000.0
67,7.4,10,22,RPG,RP,1000.0
49,5.1,21,10,Misc,M,1000.0
88,8.1,22,1629,Action,T,1000.0
78,8.7,7,114,Action,M,300000.0
72,0.0,6,0,Action,T,1000.0
67,5.3,4,4,Misc,T,1000.0
80,7.2,9,73,Action,M,1000.0
79,7.6,10,14,Action,T,1000.0
73,7.4,7,5,Action,M,1000.0
68,6.3,5,4,Misc,M,1000.0
70,6.6,4,10,Action,M,1000.0
72,7.2,16,19,RPG,M,1000.0
70,0.0,7,0,Misc,T,1000.0
36,6.7,4,56,Action,M,1000.0
49,6.4,18,94,Action,T,1000.0
82,8.1,13,174,Action,T,550000.0
73,5.6,17,62,Action,T,160000.0
51,0.0,8,0,Action,M,1000.0
64,7.0,4,20,Action,RP,1000.0
78,7.5,5,6,Action,T,1000.0
73,7.3,15,10,Misc,T,1000.0
75,7.0,20,41,RPG,M,1000.0
66,0.0,4,0,Misc,T,1000.0
67,8.1,6,8,RPG,T,1000.0
73,5.6,10,24,Action,RP,1000.0
79,6.9,6,31,RPG,M,110000.0
74,6.0,17,7,Misc,T,1000.0
56,6.3,15,7,Misc,M,1000.0
70,7.5,14,14,Misc,T,1000.0
77,7.5,30,4,Misc,T,1000.0
53,7.5,10,12,RPG,M,1000.0
76,6.5,34,155,Action,M,1000.0
72,7.6,46,298,Misc,M,1000.0
71,6.6,44,96,Action,T,1000.0
70,7.4,5,28,Misc,M,1000.0
60,0.0,7,0,Action,M,1000.0
70,8.3,25,123,Action,M,1000.0
69,7.6,8,5,Action,T,1000.0
78,5.5,37,3246,Misc,RP,1000.0
80,7.5,8,15,Action,M,1000.0
74,5.2,4,11,Misc,T,1000.0
89,9.1,58,3912,Action,M,20000.0
89,8.4,55,2807,Action,M,360000.0
75,7.7,8,81,Action,M,1000.0
78,6.9,6,101,Action,M,1000.0
40,8.6,6,1462,Action,M,1000.0
38,3.7,20,20,Misc,T,1000.0
72,0.0,5,0,Misc,RP,1000.0
66,7.8,6,6,Misc,M,1000.0
70,8.6,11,82,Action,M,10000.0
77,8.8,10,98,Action,M,1000.0
41,3.7,16,6,Misc,M,1000.0
62,7.5,13,56,Action,T,210000.0
82,8.1,51,707,RPG,T,760000.0
85,8.1,38,358,RPG,RP,1000.0
64,7.5,9,8,Action,M,1000.0
48,6.0,8,10,RPG,T,1000.0
57,5.6,9,22,Misc,M,20000.0
50,6.5,23,115,RPG,T,20000.0
78,0.0,7,0,Misc,T,1000.0
41,5.9,5,40,RPG,RP,1000.0
29,4.4,6,67,RPG,RP,1000.0
71,7.7,17,72,RPG,RP,110000.0
53,7.7,10,18,Misc,T,1000.0
36,1.5,11,113,Misc,T,1000.0
59,6.6,14,8,Misc,T,1000.0
65,7.6,20,10,Misc,M,1000.0
64,4.4,12,11,Misc,T,1000.0
59,5.2,37,38,Misc,M,1000.0
56,8.3,45,172,RPG,T,1000.0
71,6.6,17,43,RPG,M,1000.0
73,7.7,8,7,Action,M,1000.0
64,6.3,14,15,Action,T,1000.0
82,7.7,11,54,Action,M,1000.0
66,0.0,4,0,Action,M,1000.0
65,8.2,4,15,Misc,M,1000.0
73,7.2,4,13,Misc,RP,1000.0
70,6.5,11,32,Misc,M,1000.0
69,6.8,22,172,RPG,M,230000.0
72,7.6,9,15,Action,M,1000.0
73,7.2,17,28,Action,M,1000.0
63,5.6,11,55,Action,T,530000.0
83,8.6,15,2278,Action,M,50000.0
80,5.5,23,129,Action,M,1000.0
79,5.0,12,54,Action,M,1000.0
78,6.3,9,33,Action,T,1000.0
77,8.0,19,276,Action,M,1000.0
80,7.7,11,100,Action,M,1000.0
76,7.8,6,52,Action,M,1000.0
75,6.4,11,57,Action,M,1000.0
77,8.5,28,424,Action,T,1000.0
77,8.7,12,223,Action,T,1000.0
80,8.9,8,239,Action,T,1000.0
76,8.6,9,245,Action,T,1000.0
83,8.3,8,334,Action,M,1000.0
59,6.8,22,128,Action,M,1000.0
74,7.0,4,5,RPG,M,1000.0
69,6.8,10,4,Action,M,1000.0
66,8.4,5,26,Misc,T,1000.0
66,7.3,7,98,RPG,M,230000.0
71,6.8,9,40,RPG,T,1000.0
47,1.0,6,61,Action,T,1000.0
73,7.2,6,5,Misc,M,1000.0
68,7.4,8,8,Misc,T,1000.0
62,6.8,37,112,RPG,M,1000.0
59,4.2,5,11,RPG,M,1000.0
90,8.0,4,14,Action,M,1000.0
86,6.8,22,5,Action,T,1000.0
82,6.8,13,6,Misc,T,1000.0
57,7.3,20,56,RPG,RP,1000.0
68,7.5,17,247,Action,M,1000.0
62,7.7,17,7,Misc,RP,1000.0
81,8.1,29,231,Action,M,280000.0
62,6.8,5,16,Misc,M,100000.0
73,7.6,12,37,Action,T,1000.0
72,7.3,17,445,Action,T,1000.0
76,7.5,20,550,Misc,M,30000.0
65,0.0,5,0,Action,T,1000.0
76,0.0,4,0,Action,M,1000.0
61,6.0,21,42,RPG,RP,1000.0
65,6.0,6,48,Action,T,1000.0
89,7.8,14,61,Action,T,1000.0
81,7.3,24,143,Action,M,1000.0
67,7.8,5,95,Misc,T,1000.0
71,7.2,8,6,Action,M,1000.0
62,7.8,25,15,Misc,T,1000.0
52,6.4,13,55,Action,T,1000.0
71,7.8,9,121,RPG,RP,1000.0
73,6.9,36,639,RPG,RP,740000.0
77,8.4,6,36,Misc,T,1000.0
65,3.7,11,23,Misc,T,1000.0
58,6.9,16,9,Misc,T,1000.0
77,7.7,24,34,RPG,M,110000.0
58,5.8,5,12,RPG,M,1000.0
72,8.4,6,5,Action,M,1000.0
63,6.3,15,92,Action,T,30000.0
61,6.2,17,222,Action,T,280000.0
66,7.2,23,348,Action,T,1000.0
70,7.4,7,42,Action,T,1000.0
69,6.7,9,19,RPG,M,1000.0
70,0.0,4,0,Action,M,1000.0
52,6.1,22,42,Action,M,20000.0
61,7.4,6,25,Action,T,180000.0
78,0.0,4,0,Action,T,1000.0
80,7.4,16,28,Action,M,220000.0
62,0.0,6,0,Action,M,1000.0
59,5.1,14,15,Action,T,1000.0
59,6.1,23,164,Action,T,600000.0
48,3.3,10,53,RPG,M,1000.0
76,7.0,7,5,Action,M,1000.0
64,5.0,12,20,Action,M,1000.0
80,6.8,45,90,Action,T,1000.0
69,5.0,7,29,Misc,T,1000.0
74,6.3,4,25,Misc,M,1000.0
69,7.0,6,6,Action,M,1000.0
